date,indonesia_suhu_max,indonesia_hujan,indonesia_hujan_7d,indonesia_suhu_anomali,jerman_suhu_max,jerman_hujan,jerman_hujan_7d,jerman_suhu_anomali,australia_suhu_max,australia_hujan,australia_hujan_7d,australia_suhu_anomali,brasil_suhu_max,brasil_hujan,brasil_hujan_7d,brasil_suhu_anomali,china_suhu_max,china_hujan,china_hujan_7d,china_suhu_anomali,rusia_suhu_max,rusia_hujan,rusia_hujan_7d,rusia_suhu_anomali,amerika_suhu_max,amerika_hujan,amerika_hujan_7d,amerika_suhu_anomali
2024-03-30,33.0,1.4,76.19999999999999,1.5799999999999983,19.5,0.0,16.400000000000006,6.516666666666668,31.0,0.0,11.7,-2.913333333333334,32.5,0.4,95.1,1.2266666666666666,24.1,0.0,46.00000000000001,8.333333333333334,10.9,1.5,3.8000000000000007,8.49,17.8,6.9,25.1,6.436666666666666
2024-03-31,31.1,20.9,73.6,-0.303333333333331,18.6,5.1,18.000000000000004,5.346666666666668,31.0,0.0,3.5,-2.719999999999999,31.6,13.5,107.9,0.3666666666666671,19.5,0.0,37.900000000000006,3.3433333333333337,15.4,0.0,1.7000000000000008,12.533333333333331,7.2,0.2,25.300000000000004,-4.2
2024-04-01,29.5,15.3,84.0,-1.833333333333332,10.4,8.0,26.000000000000004,-2.729999999999998,31.2,0.0,1.7999999999999998,-2.3266666666666644,32.0,1.1,61.9,0.7966666666666669,16.9,15.4,36.7,0.466666666666665,19.1,0.0,1.7000000000000008,15.583333333333336,9.4,29.8,50.60000000000001,-1.8566666666666676
2024-04-02,30.9,13.6,86.89999999999999,-0.446666666666669,13.4,0.3,26.200000000000003,0.3466666666666658,32.7,0.0,0.7999999999999999,-0.6666666666666643,29.8,4.5,54.2,-1.4799999999999969,20.4,25.0,61.7,3.68,21.9,0.0,1.7000000000000008,17.71333333333333,17.1,10.4,47.3,5.936666666666669
2024-04-03,33.1,24.2,90.7,1.6566666666666698,11.4,3.5,23.800000000000004,-1.6633333333333322,32.8,0.4,1.1,-0.4500000000000028,31.9,0.4,44.3,0.5566666666666684,21.5,0.7,48.2,4.5,16.0,0.4,2.100000000000001,11.31,4.5,7.7,55.00000000000001,-6.046666666666665
2024-04-04,32.8,27.1,104.6,1.259999999999998,13.6,4.8,27.700000000000003,0.3866666666666649,30.5,17.2,17.599999999999998,-2.606666666666662,31.7,9.0,32.7,0.3133333333333326,15.6,0.9,42.00000000000001,-1.3866666666666685,5.4,0.8,2.900000000000001,0.5266666666666673,4.9,4.9,59.900000000000006,-5.150000000000002
2024-04-05,32.2,25.6,128.1,0.576666666666668,20.1,1.1,22.8,6.573333333333334,28.6,0.0,17.599999999999998,-4.316666666666663,30.8,1.7,30.6,-0.553333333333331,17.5,4.2,46.2,0.3000000000000007,3.5,0.0,2.7000000000000006,-1.596666666666667,7.4,0.0,59.900000000000006,-2.666666666666666
2024-04-06,32.0,15.3,142.0,0.3966666666666647,24.1,1.1,23.9,10.066666666666668,29.0,0.7,18.3,-3.703333333333333,31.1,5.2,35.4,-0.1899999999999977,17.5,1.7,47.900000000000006,0.1233333333333348,7.9,0.2,1.400000000000001,2.596666666666668,8.3,0.0,53.00000000000001,-1.7733333333333334
2024-04-07,31.1,0.5,121.6,-0.4633333333333311,22.6,0.0,18.800000000000004,8.176666666666668,29.6,0.0,18.3,-2.9566666666666634,27.1,4.7,26.6,-3.9899999999999984,15.9,13.6,61.50000000000001,-1.6199999999999992,14.8,0.2,1.600000000000001,8.976666666666667,13.4,11.2,64.0,3.1366666666666685
2024-04-08,31.9,48.6,154.9,0.1966666666666654,24.4,0.3,11.100000000000003,9.606666666666666,29.8,0.0,18.3,-2.6233333333333317,30.4,1.3,26.8,-0.6099999999999994,14.4,5.3,51.400000000000006,-3.210000000000002,17.8,1.2,2.8000000000000007,11.28,22.2,0.0,34.2,11.456666666666663
2024-04-09,27.1,13.0,154.3,-4.526666666666667,18.9,0.9,11.700000000000005,3.9499999999999993,29.5,0.0,18.3,-2.7333333333333343,29.2,8.0,30.300000000000004,-1.6600000000000037,21.6,0.0,26.4,3.633333333333336,18.5,3.4,6.200000000000001,11.226666666666668,18.0,0.0,23.800000000000004,6.903333333333334
2024-04-10,29.6,11.5,141.60000000000002,-1.913333333333334,14.0,0.1,8.300000000000002,-1.013333333333332,26.2,0.0,17.9,-5.733333333333334,29.0,4.2,34.1,-1.6933333333333351,17.8,0.5,26.200000000000003,-0.1766666666666658,20.1,0.0,5.800000000000001,12.196666666666667,17.0,0.0,16.1,5.9066666666666645
2024-04-11,32.5,0.6,115.1,1.009999999999998,15.9,0.0,3.500000000000004,0.7133333333333329,27.0,0.0,0.7,-4.666666666666668,31.2,1.2,26.3,0.5466666666666704,19.5,6.9,32.2,1.4433333333333316,17.5,0.0,5.000000000000001,9.08,12.1,9.5,20.700000000000003,1.256666666666666
2024-04-12,33.3,18.8,108.3,1.7033333333333296,19.0,0.0,2.4000000000000035,3.5500000000000007,29.3,0.0,0.7,-2.173333333333332,29.5,4.8,29.4,-1.0633333333333326,17.4,1.3,29.300000000000004,-0.8599999999999994,15.0,0.1,5.1000000000000005,6.129999999999999,16.5,5.2,25.9,5.6466666666666665
2024-04-13,30.9,18.6,111.6,-0.6333333333333364,21.6,0.0,1.3000000000000036,5.950000000000001,30.2,0.0,0.0,-1.0966666666666676,30.1,6.9,31.1,-0.3499999999999978,19.6,2.6,30.200000000000003,1.153333333333336,13.1,0.0,4.9,3.890000000000001,19.7,0.2,26.1,8.889999999999999
2024-04-14,32.3,22.3,133.4,0.7966666666666669,20.5,0.0,1.3000000000000036,4.666666666666666,31.2,0.0,0.0,0.129999999999999,30.0,9.3,35.7,-0.3399999999999963,20.0,3.4,20.000000000000004,1.41,13.5,2.4,7.100000000000001,3.9499999999999993,24.7,0.0,14.900000000000004,13.293333333333331
2024-04-15,30.0,3.7,88.5,-1.416666666666668,16.2,4.1,5.100000000000003,0.2633333333333336,31.4,0.0,0.0,0.4933333333333287,30.5,2.2,36.6,0.2766666666666673,25.8,0.0,14.700000000000005,6.966666666666669,9.9,2.6,8.500000000000002,0.1633333333333322,20.5,0.0,14.900000000000004,8.906666666666665
2024-04-16,32.2,19.6,95.1,0.7900000000000027,11.2,4.6,8.800000000000002,-4.663333333333336,30.5,0.3,0.3,-0.2300000000000004,31.4,2.3,30.9,1.2399999999999984,21.8,24.6,39.3,2.7266666666666666,12.7,0.5,5.600000000000001,2.666666666666666,23.0,21.3,36.2,10.953333333333337
2024-04-17,32.0,47.3,130.9,0.5599999999999987,10.9,5.4,14.100000000000003,-4.85,31.8,0.2,0.5,1.1066666666666691,31.2,3.3,30.0,1.099999999999998,15.5,12.7,51.5,-3.6833333333333336,12.1,5.4,11.000000000000002,1.759999999999998,21.8,1.7,37.900000000000006,9.126666666666669
2024-04-18,30.5,2.1,132.4,-0.9033333333333324,11.3,1.6,15.700000000000005,-4.3533333333333335,30.5,0.4,0.9,-0.1000000000000014,31.5,0.1,28.9,1.4333333333333336,21.2,0.0,44.60000000000001,1.8833333333333329,9.1,7.2,18.200000000000003,-1.4700000000000006,16.1,2.9,31.300000000000004,3.326666666666666
2024-04-19,32.8,11.1,124.7,1.389999999999997,9.2,11.1,26.800000000000004,-6.1800000000000015,31.0,0.0,0.9,0.5500000000000007,30.0,7.8,31.9,0.0066666666666677,18.8,3.8,47.1,-0.5399999999999991,15.1,3.5,21.6,4.093333333333332,13.4,8.3,34.400000000000006,0.5266666666666673
2024-04-20,30.9,22.4,128.5,-0.5433333333333366,9.6,8.3,35.1,-5.596666666666668,26.9,0.0,0.9,-3.280000000000001,30.5,1.2,26.2,0.490000000000002,22.3,21.5,66.0,2.7200000000000024,10.9,2.1,23.7,-0.3433333333333337,11.8,0.0,34.2,-1.3433333333333335
2024-04-21,30.0,12.8,119.0,-1.4333333333333336,8.8,2.6,37.7,-6.123333333333333,25.4,0.0,0.9,-4.526666666666671,30.5,5.8,22.7,0.5066666666666677,20.9,5.5,68.1,1.3066666666666684,16.0,0.0,21.3,4.373333333333333,13.7,0.0,34.2,0.1766666666666658
2024-04-22,31.3,6.7,122.0,-0.1266666666666651,8.4,0.1,33.7,-6.449999999999999,29.1,0.0,0.9,-0.7766666666666637,30.4,1.6,22.1,0.4100000000000001,19.5,5.5,73.6,-0.043333333333333,16.1,0.9,19.6,4.053333333333333,17.8,0.0,34.2,3.719999999999999
2024-04-23,32.8,15.9,118.3,1.379999999999999,10.3,0.0,29.100000000000005,-4.573333333333334,31.1,0.0,0.6000000000000001,1.1033333333333353,31.5,1.0,20.8,1.4700000000000024,19.7,2.5,51.50000000000001,0.3499999999999978,12.9,0.0,19.1,0.5800000000000001,16.8,0.6,13.500000000000009,2.4033333333333324
2024-04-24,30.1,27.7,98.7,-1.259999999999998,9.2,4.3,28.0,-5.620000000000001,29.9,0.0,0.4,-0.129999999999999,31.4,0.5,18.0,1.1400000000000006,22.6,0.0,38.8,3.3733333333333317,13.8,0.0,13.700000000000005,1.1199999999999992,15.2,0.3,12.100000000000009,0.8333333333333321
2024-04-25,33.1,13.0,109.6,1.7300000000000004,9.8,1.5,27.90000000000001,-4.899999999999999,29.4,0.0,0.0,-0.6233333333333348,31.6,0.1,18.0,1.2200000000000024,20.7,5.3,44.1,1.3033333333333346,19.4,1.0,7.500000000000002,6.183333333333332,11.6,0.0,9.200000000000008,-2.66
2024-04-26,32.7,11.4,109.9,1.2333333333333378,14.2,0.3,17.1,-0.493333333333334,27.5,0.0,0.0,-2.410000000000004,31.5,0.1,10.3,1.0199999999999996,18.9,3.6,43.900000000000006,-0.6666666666666679,21.5,2.1,6.100000000000001,7.76,15.3,1.6,2.500000000000007,0.7566666666666659
2024-04-27,33.0,2.2,89.7,1.4466666666666654,19.9,0.0,8.800000000000004,4.936666666666666,29.0,0.0,0.0,-0.8100000000000023,31.5,6.8,15.9,0.7866666666666688,21.1,0.1,22.500000000000004,1.393333333333338,14.2,16.1,20.1,0.1699999999999981,26.2,0.8,3.300000000000007,11.146666666666665
2024-04-28,32.5,35.0,111.9,0.926666666666666,17.9,2.7,8.900000000000004,2.7366666666666646,30.1,0.0,0.0,0.3266666666666715,32.0,0.3,10.4,1.2200000000000024,19.7,1.9,18.9,0.1099999999999994,15.4,0.0,20.1,1.083333333333334,25.8,7.4,10.700000000000006,10.159999999999998
2024-04-29,32.0,11.6,116.8,0.4599999999999973,19.7,0.0,8.800000000000004,4.529999999999999,30.4,0.0,0.0,0.6466666666666647,32.2,0.1,8.9,1.4300000000000033,23.3,0.3,13.700000000000005,3.736666666666668,18.0,0.0,19.2,3.446666666666665,23.3,11.5,22.200000000000006,7.476666666666668
2024-04-30,33.2,7.4,108.3,1.5900000000000034,24.6,0.0,8.800000000000004,9.230000000000002,30.4,0.0,0.0,0.6666666666666643,32.7,0.0,7.9,1.893333333333338,16.6,17.8,29.000000000000004,-2.866666666666664,21.2,0.0,19.2,6.453333333333333,22.5,0.0,21.600000000000005,6.166666666666668
2024-05-01,32.3,32.8,113.4,0.596666666666664,25.0,0.0,4.500000000000004,9.143333333333334,30.5,0.0,0.0,0.7899999999999991,32.6,0.0,7.4,1.773333333333337,19.9,0.3,29.300000000000004,0.3333333333333321,18.3,0.1,19.3,3.58,23.0,0.5,21.800000000000008,6.213333333333331
2024-05-02,32.0,20.1,120.5,0.259999999999998,23.5,18.0,21.000000000000004,7.306666666666668,29.4,0.0,0.0,-0.2000000000000028,32.5,0.0,7.3,1.583333333333332,20.9,0.2,24.200000000000003,1.3166666666666664,11.3,0.0,18.3,-3.0666666666666664,26.6,1.9,23.700000000000006,9.496666666666666
2024-05-03,27.3,8.0,117.1,-4.246666666666666,15.1,5.8,26.500000000000004,-1.2166666666666668,28.9,0.0,0.0,-0.5700000000000038,32.7,0.0,7.2,1.7566666666666677,20.4,2.0,22.600000000000005,0.8533333333333317,8.9,0.0,16.200000000000003,-5.229999999999999,22.8,4.2,26.300000000000004,5.08666666666667
2024-05-04,32.2,15.8,130.7,0.6733333333333356,17.2,4.1,30.6,0.7633333333333354,29.1,0.0,0.0,-0.3233333333333341,34.0,0.0,0.4,2.9800000000000004,19.3,15.4,37.900000000000006,-0.370000000000001,13.4,0.8,0.9,-0.996666666666668,24.8,0.0,25.500000000000007,6.423333333333332
2024-05-05,29.8,3.8,99.5,-1.6466666666666647,17.6,1.6,29.500000000000004,1.246666666666666,29.0,0.0,0.0,-0.4366666666666674,33.3,0.0,0.1,2.196666666666662,23.4,5.9,41.900000000000006,3.5333333333333314,11.9,1.8,2.7,-2.7766666666666677,19.8,1.5,19.60000000000001,1.009999999999998
2024-05-06,31.8,2.8,90.7,0.3599999999999994,17.7,12.0,41.5,1.5599999999999987,28.5,0.0,0.0,-0.9200000000000016,33.0,0.0,0.0,1.833333333333332,25.4,0.2,41.8,5.269999999999996,9.9,0.1,2.8,-4.843333333333332,18.9,0.0,8.100000000000007,-0.2433333333333323
2024-05-07,31.9,12.0,95.3,0.4333333333333335,15.5,0.6,42.1,-0.4033333333333342,29.7,0.0,0.0,0.2766666666666637,33.7,0.0,0.0,2.313333333333336,23.9,0.9,24.90000000000001,3.503333333333334,3.1,11.3,14.1,-11.253333333333334,23.6,20.3,28.40000000000001,4.116666666666667
2024-05-08,28.4,13.5,76.0,-2.950000000000003,17.0,0.3,42.400000000000006,1.3433333333333335,28.7,0.0,0.0,-0.6866666666666674,32.3,0.0,0.0,0.8499999999999979,22.2,0.0,24.600000000000005,1.5433333333333366,5.4,3.9,17.900000000000002,-8.54,24.6,0.0,27.90000000000001,5.036666666666669
2024-05-09,31.1,13.4,69.3,-0.3833333333333328,19.5,0.0,24.4,3.823333333333333,28.7,0.0,0.0,-0.6600000000000037,32.7,0.0,0.0,1.1333333333333364,19.8,0.0,24.40000000000001,-0.7966666666666669,5.4,1.1,19.0,-8.103333333333333,16.5,9.1,35.10000000000001,-3.013333333333332
2024-05-10,32.4,23.1,84.4,0.8233333333333341,21.1,0.0,18.6,5.186666666666667,28.7,1.1,1.1,-0.7433333333333323,32.5,0.0,0.0,0.8166666666666664,22.3,4.8,27.200000000000003,1.5533333333333346,12.0,3.2,22.200000000000003,-1.2333333333333325,19.4,0.5,31.40000000000001,-0.1933333333333315
2024-05-11,31.4,16.1,84.7,-0.1400000000000005,22.8,0.0,14.500000000000004,6.65666666666667,27.4,2.1,3.2,-2.0566666666666684,32.2,0.0,0.0,0.4833333333333378,24.9,6.8,18.600000000000005,3.9733333333333327,10.6,1.4,22.8,-2.4033333333333324,18.5,2.4,33.800000000000004,-1.3066666666666684
2024-05-12,28.8,32.1,113.0,-2.59,23.6,0.0,12.900000000000004,7.303333333333335,27.4,0.3,3.5,-1.993333333333336,33.4,0.0,0.0,1.5533333333333277,21.2,2.8,15.500000000000004,0.1466666666666647,5.8,0.1,21.1,-6.896666666666666,26.2,0.6,32.900000000000006,6.069999999999997
2024-05-13,30.8,37.2,147.4,-0.586666666666666,24.0,1.0,1.9000000000000037,7.623333333333331,27.2,0.0,3.5,-2.0933333333333337,32.9,0.0,0.0,0.9599999999999972,24.4,0.0,15.300000000000004,3.1866666666666674,9.4,0.0,21.000000000000004,-3.173333333333334,25.5,1.7,34.60000000000001,5.176666666666666
2024-05-14,29.0,41.1,176.5,-2.276666666666664,25.2,0.0,1.3000000000000034,8.666666666666664,28.4,0.0,3.5,-0.7999999999999972,32.2,0.0,0.0,0.1866666666666674,22.4,0.0,14.400000000000004,1.1066666666666656,11.6,0.1,9.8,-0.91,19.6,21.2,35.500000000000014,-0.553333333333331
2024-05-15,32.1,0.6,163.6,0.7533333333333339,21.4,0.3,1.3000000000000036,4.693333333333332,28.4,0.0,3.5,-0.7000000000000028,30.7,0.0,0.0,-1.3200000000000038,26.3,0.0,14.400000000000004,4.989999999999998,15.7,0.1,6.0,2.996666666666668,15.3,0.6,36.10000000000001,-4.68
2024-05-16,32.2,14.7,164.9,0.8533333333333353,20.8,1.4,2.700000000000004,3.773333333333337,28.0,0.0,3.5,-1.0166666666666655,31.9,0.4,0.4,-0.1366666666666702,22.8,0.0,14.400000000000004,1.4566666666666706,20.0,0.2,5.1000000000000005,7.053333333333335,23.1,1.4,28.40000000000001,3.116666666666667
2024-05-17,31.5,12.1,153.9,0.1700000000000017,16.7,5.2,7.900000000000004,-0.5200000000000031,28.0,0.0,2.4,-0.8900000000000006,30.8,1.6,2.0,-1.2233333333333327,24.7,0.0,9.600000000000003,3.0500000000000007,20.0,0.8,2.7,6.790000000000001,24.5,0.1,28.00000000000001,4.426666666666666
2024-05-18,29.4,18.2,156.0,-1.893333333333338,18.2,4.6,12.500000000000004,0.75,25.9,0.0,0.3,-2.8366666666666696,31.6,0.0,2.0,-0.4266666666666623,24.7,0.0,2.800000000000004,2.9333333333333336,19.1,0.0,1.3,5.556666666666668,27.8,0.8,26.40000000000001,7.33666666666667
2024-05-19,31.0,16.0,139.9,-0.2333333333333342,18.0,11.9,24.40000000000001,0.2566666666666677,21.5,0.0,0.0,-6.920000000000002,30.8,0.0,2.0,-1.253333333333334,24.5,0.0,0.0,2.543333333333337,18.9,0.0,1.2,5.23,25.4,0.1,25.900000000000013,4.536666666666665
2024-05-20,30.9,27.5,130.2,-0.3333333333333357,21.4,0.4,23.800000000000004,3.263333333333332,22.5,0.0,0.0,-5.773333333333333,30.1,0.0,2.0,-1.9399999999999975,25.0,0.4,0.4000000000000036,2.953333333333333,23.5,0.0,1.2,9.41,29.2,0.9,25.10000000000001,7.756666666666664
2024-05-21,29.5,36.4,125.5,-1.716666666666665,20.7,7.9,31.700000000000003,2.1666666666666643,22.9,0.0,0.0,-5.289999999999999,31.8,0.2,2.2,-0.283333333333335,24.8,0.0,0.4000000000000036,2.6233333333333317,23.2,7.1,8.2,8.869999999999997,31.4,0.2,4.10000000000001,9.366666666666664
2024-05-22,30.6,23.5,148.39999999999998,-0.5933333333333337,19.6,0.7,32.1,0.6933333333333316,24.7,0.0,0.0,-3.3433333333333373,32.5,0.0,2.2,0.346666666666664,25.5,0.0,0.4000000000000036,3.1233333333333317,21.6,0.0,8.1,7.08666666666667,28.4,0.3,3.8000000000000105,6.013333333333332
2024-05-23,30.9,16.4,150.1,-0.2300000000000004,20.9,0.2,30.90000000000001,1.639999999999997,25.6,0.0,0.0,-2.259999999999998,32.7,0.0,1.8,0.5066666666666677,24.4,0.2,0.6000000000000036,1.866666666666664,18.9,0.0,7.899999999999999,4.186666666666664,25.8,0.0,2.4000000000000106,3.1133333333333333
2024-05-24,31.5,14.4,152.4,0.3233333333333306,18.0,18.2,43.900000000000006,-1.5533333333333346,26.1,0.0,0.0,-1.6333333333333329,32.2,0.0,0.2,-0.019999999999996,25.7,0.0,0.6000000000000036,3.063333333333336,20.5,0.0,7.1,5.563333333333333,24.8,1.9,4.20000000000001,1.793333333333333
2024-05-25,32.0,29.3,163.5,0.8599999999999994,20.7,0.7,40.00000000000001,0.7833333333333314,27.1,0.0,0.0,-0.5566666666666613,29.2,0.5,0.7,-2.9400000000000013,24.5,0.0,0.6000000000000036,1.7366666666666646,23.1,0.0,7.1,8.040000000000001,23.1,0.1,3.5000000000000107,-0.2899999999999991
2024-05-26,31.6,11.1,158.6,0.4966666666666661,23.3,0.3,28.4,3.0799999999999983,27.4,0.0,0.0,-0.2533333333333303,26.8,0.0,0.7,-5.183333333333334,32.0,11.0,11.600000000000003,8.8,23.0,4.6,11.7,7.889999999999999,22.3,16.0,19.40000000000001,-1.3233333333333306
2024-05-27,31.4,12.1,143.2,0.3499999999999978,21.4,4.1,32.1,1.129999999999999,26.9,0.0,0.0,-0.68333333333333,29.6,0.0,0.7,-2.3200000000000003,22.9,22.6,33.800000000000004,-0.360000000000003,22.4,0.0,11.7,7.016666666666666,22.9,0.5,19.00000000000001,-0.6133333333333368
2024-05-28,30.2,12.7,119.5,-0.7733333333333334,18.2,0.2,24.40000000000001,-2.0800000000000054,27.2,0.0,0.0,-0.2866666666666688,25.5,0.0,0.5,-6.203333333333333,25.7,0.0,33.800000000000004,2.240000000000002,25.1,0.0,4.6,9.393333333333334,20.9,2.7,21.50000000000001,-2.450000000000003
2024-05-29,31.4,4.4,100.4,0.4466666666666654,18.9,3.7,27.4,-1.3533333333333353,27.1,0.0,0.0,-0.2766666666666637,29.0,0.0,0.5,-2.596666666666668,23.2,0.0,33.800000000000004,-0.2566666666666677,27.2,0.0,4.6,11.186666666666667,17.2,3.9,25.10000000000001,-5.946666666666665
2024-05-30,31.4,32.9,116.9,0.5066666666666642,20.5,17.6,44.8,0.3833333333333328,27.8,0.0,0.0,0.5100000000000016,30.8,0.0,0.5,-0.7333333333333378,24.5,12.5,46.1,0.7799999999999976,28.0,0.0,4.6,11.760000000000002,18.0,0.0,25.10000000000001,-4.996666666666666
2024-05-31,31.6,0.0,102.5,0.7300000000000004,18.3,5.1,31.700000000000003,-1.5933333333333302,25.4,4.2,4.2,-1.7199999999999989,31.1,0.0,0.5,-0.3833333333333328,21.4,5.1,51.2,-2.370000000000001,28.8,0.0,4.6,12.21,24.6,0.0,23.20000000000001,1.5500000000000007
2024-06-01,32.0,6.0,79.19999999999999,1.129999999999999,20.0,9.7,40.7,0.2233333333333362,20.9,0.6,4.8,-5.936666666666667,31.8,0.0,0.0,0.3399999999999998,25.3,0.6,51.8,1.3833333333333364,29.6,0.1,4.699999999999999,12.400000000000002,22.6,13.5,36.60000000000001,-0.3166666666666664
2024-06-02,30.1,23.9,92.0,-0.8633333333333297,20.8,3.1,43.50000000000001,0.8333333333333357,19.6,0.0,4.8,-6.926666666666662,31.9,0.0,0.0,0.466666666666665,23.9,0.0,40.80000000000001,-0.1333333333333364,27.5,2.9,3.0,9.68,21.2,1.2,21.80000000000001,-1.6633333333333375
2024-06-03,31.3,13.5,93.4,0.3666666666666671,19.8,0.0,39.400000000000006,-0.2533333333333338,20.1,0.0,4.8,-6.126666666666665,31.0,0.0,0.0,-0.3333333333333321,28.0,0.0,18.200000000000003,3.676666666666666,24.4,1.0,4.0,6.213333333333331,28.9,0.0,21.30000000000001,5.899999999999999
2024-06-04,30.6,1.6,82.3,-0.3599999999999994,20.8,0.0,39.2,0.6400000000000006,25.5,0.0,4.8,-0.6099999999999994,31.2,0.0,0.0,-0.0633333333333361,27.5,0.0,18.200000000000003,3.039999999999999,24.6,0.8,4.8,5.990000000000002,28.9,0.0,18.60000000000001,5.596666666666664
2024-06-05,31.5,17.9,95.79999999999998,0.5500000000000007,20.6,2.0,37.5,0.3433333333333372,19.5,0.0,4.8,-6.309999999999999,31.6,0.0,0.0,0.3833333333333364,21.6,11.6,29.800000000000004,-2.733333333333327,26.2,0.0,4.8,7.04666666666667,26.9,9.8,24.50000000000001,3.3299999999999983
2024-06-06,30.5,16.5,79.4,-0.4033333333333324,21.1,0.4,20.300000000000004,0.6566666666666698,17.9,0.0,4.8,-7.516666666666666,31.9,0.0,0.0,0.7433333333333287,22.0,0.2,17.500000000000004,-2.269999999999996,25.1,4.3,9.1,5.213333333333338,25.1,0.0,24.50000000000001,1.4800000000000004
2024-06-07,28.4,3.7,83.1,-2.503333333333334,21.5,0.0,15.200000000000005,0.9066666666666698,17.9,0.0,0.6,-7.15666666666667,31.0,0.0,0.0,-0.1133333333333368,24.1,0.0,12.400000000000002,-0.2333333333333307,23.1,1.3,10.4,2.623333333333335,25.5,0.0,24.50000000000001,1.8500000000000012
2024-06-08,30.6,7.2,84.3,-0.2866666666666653,23.5,0.0,5.500000000000004,2.773333333333333,20.8,0.0,0.0,-3.993333333333332,32.2,0.0,0.0,1.1033333333333353,27.9,0.5,12.300000000000002,3.296666666666667,23.0,0.4,10.7,1.9366666666666676,26.9,1.9,12.900000000000013,2.9033333333333324
2024-06-09,32.0,6.5,66.9,1.1266666666666652,21.5,0.0,2.4000000000000035,0.759999999999998,22.1,0.0,0.0,-2.4733333333333327,31.9,0.0,0.0,0.8233333333333341,27.4,1.2,13.500000000000004,2.626666666666665,22.1,0.0,7.8,0.7000000000000028,26.0,0.4,12.100000000000014,1.783333333333335
2024-06-10,29.2,17.8,71.2,-1.6000000000000014,19.5,0.3,2.700000000000004,-1.129999999999999,24.1,0.0,0.0,-0.3633333333333297,32.1,0.0,0.0,1.0266666666666708,22.0,6.3,19.800000000000004,-2.6766666666666694,23.8,4.8,11.6,1.9600000000000044,20.6,0.0,12.100000000000014,-3.686666666666667
2024-06-11,31.8,21.7,91.3,0.9000000000000021,17.0,0.2,2.9000000000000035,-3.41,26.4,0.0,0.0,1.9699999999999989,31.8,0.0,0.0,0.7800000000000011,24.4,4.9,24.700000000000003,-0.3833333333333364,25.5,11.5,22.3,3.003333333333334,24.5,0.1,12.200000000000014,0.2699999999999996
2024-06-12,29.7,44.7,118.1,-1.163333333333334,18.1,0.1,1.0000000000000036,-2.1133333333333297,26.6,0.0,0.0,2.1899999999999977,32.8,0.0,0.0,1.7833333333333314,26.0,6.5,19.6,1.163333333333334,26.5,21.8,44.1,3.4333333333333336,31.9,0.3,2.7000000000000126,7.456666666666667
2024-06-13,26.1,26.3,127.9,-4.666666666666664,18.2,0.0,0.6000000000000035,-1.7800000000000011,24.1,0.0,0.0,-0.1666666666666643,31.6,0.0,0.0,0.6033333333333353,25.9,0.0,19.40000000000001,0.9466666666666654,23.6,7.2,47.00000000000001,0.1333333333333364,32.3,4.5,7.200000000000013,7.4333333333333265
2024-06-14,30.4,0.4,124.6,-0.3099999999999987,19.0,1.6,2.200000000000004,-0.8999999999999986,26.3,0.0,0.0,2.1033333333333357,31.9,0.0,0.0,0.8633333333333297,26.3,0.7,20.100000000000005,1.3466666666666711,22.2,0.2,45.9,-1.4833333333333345,26.8,0.0,7.200000000000013,1.5500000000000007
2024-06-15,31.9,1.0,118.4,1.1999999999999993,20.5,4.4,6.600000000000004,0.610000000000003,24.5,0.0,0.0,0.4200000000000017,32.5,0.0,0.0,1.4433333333333316,29.5,0.3,19.9,4.323333333333334,24.2,0.0,45.5,0.3766666666666687,30.4,0.0,5.300000000000013,4.906666666666666
2024-06-16,31.8,0.2,112.1,1.09,20.7,0.5,7.100000000000004,0.6766666666666659,22.3,0.0,0.0,-1.5899999999999963,32.1,0.0,0.0,1.0,27.6,2.8,21.500000000000004,2.3266666666666715,25.1,4.9,50.400000000000006,1.1066666666666691,33.5,0.3,5.200000000000013,7.706666666666667
2024-06-17,32.0,4.5,98.8,1.2033333333333331,23.1,3.9,10.700000000000005,2.913333333333334,20.1,0.0,0.0,-3.596666666666664,31.8,0.0,0.0,0.6933333333333316,26.8,1.2,16.400000000000002,1.4566666666666634,25.0,22.1,67.7,0.8099999999999987,34.0,0.2,5.400000000000013,8.0
2024-06-18,29.8,28.9,106.0,-0.9566666666666634,26.2,2.6,13.100000000000003,5.740000000000002,22.0,0.0,0.0,-1.7133333333333312,31.5,0.0,0.0,0.370000000000001,26.0,9.0,20.500000000000004,0.6066666666666656,23.5,3.1,59.3,-0.8433333333333302,33.5,1.4,6.700000000000012,7.23
2024-06-19,26.3,9.0,70.3,-4.303333333333335,20.6,1.7,14.700000000000005,0.1666666666666678,26.1,0.0,0.0,2.2666666666666693,31.8,0.0,0.0,0.6133333333333333,26.7,41.8,55.8,1.25,24.5,0.2,37.7,0.1233333333333348,33.3,0.0,6.400000000000013,6.893333333333327
